date,close,eps,revenue,pe,symbol,pe
6/10/2019 16:00,12.11,0.63,343.6,19.22222222,AQN,19.22222222
6/11/2019 16:00,12.13,0.63,343.6,19.25396825,AQN,19.25396825
6/12/2019 16:00,12.16,0.63,343.6,19.3015873,AQN,19.3015873
6/13/2019 16:00,12.16,0.63,343.6,19.3015873,AQN,19.3015873
6/14/2019 16:00,12.18,0.63,343.6,19.33333333,AQN,19.33333333
6/17/2019 16:00,12.22,0.63,343.6,19.3968254,AQN,19.3968254
6/18/2019 16:00,12.23,0.63,343.6,19.41269841,AQN,19.41269841
6/19/2019 16:00,12.36,0.63,343.6,19.61904762,AQN,19.61904762
6/20/2019 16:00,12.5,0.63,343.6,19.84126984,AQN,19.84126984
6/21/2019 16:00,12.47,0.63,343.6,19.79365079,AQN,19.79365079
6/24/2019 16:00,12.44,0.63,343.6,19.74603175,AQN,19.74603175
6/25/2019 16:00,12.39,0.63,343.6,19.66666667,AQN,19.66666667
6/26/2019 16:00,12.31,0.63,343.6,19.53968254,AQN,19.53968254
6/27/2019 16:00,12.09,0.63,343.6,19.19047619,AQN,19.19047619
6/28/2019 16:00,12.11,0.63,343.6,19.22222222,AQN,19.22222222
7/1/2019 16:00,12.04,0.63,365.6,19.11111111,AQN,19.11111111
7/2/2019 16:00,12.18,0.63,365.6,19.33333333,AQN,19.33333333
7/3/2019 13:00,12.37,0.63,365.6,19.63492063,AQN,19.63492063
7/5/2019 16:00,12.32,0.63,365.6,19.55555556,AQN,19.55555556
7/8/2019 16:00,12.34,0.63,365.6,19.58730159,AQN,19.58730159
7/9/2019 16:00,12.35,0.63,365.6,19.6031746,AQN,19.6031746
7/10/2019 16:00,12.41,0.63,365.6,19.6984127,AQN,19.6984127
7/11/2019 16:00,12.45,0.63,365.6,19.76190476,AQN,19.76190476
7/12/2019 16:00,12.46,0.63,365.6,19.77777778,AQN,19.77777778
7/15/2019 16:00,12.4,0.63,365.6,19.68253968,AQN,19.68253968
7/16/2019 16:00,12.43,0.63,365.6,19.73015873,AQN,19.73015873
7/17/2019 16:00,12.54,0.63,365.6,19.9047619,AQN,19.9047619
7/18/2019 16:00,12.64,0.63,365.6,20.06349206,AQN,20.06349206
7/19/2019 16:00,12.54,0.63,365.6,19.9047619,AQN,19.9047619
7/22/2019 16:00,12.5,0.63,365.6,19.84126984,AQN,19.84126984
7/23/2019 16:00,12.5,0.63,365.6,19.84126984,AQN,19.84126984
7/24/2019 16:00,12.43,0.63,365.6,19.73015873,AQN,19.73015873
7/25/2019 16:00,12.46,0.63,365.6,19.77777778,AQN,19.77777778
7/26/2019 16:00,12.51,0.63,365.6,19.85714286,AQN,19.85714286
7/29/2019 16:00,12.58,0.63,365.6,19.96825397,AQN,19.96825397
7/30/2019 16:00,12.54,0.63,365.6,19.9047619,AQN,19.9047619
7/31/2019 16:00,12.45,0.63,365.6,19.76190476,AQN,19.76190476
8/1/2019 16:00,12.63,0.63,365.6,20.04761905,AQN,20.04761905
8/2/2019 16:00,12.76,0.63,365.6,20.25396825,AQN,20.25396825
8/5/2019 16:00,12.61,0.63,365.6,20.01587302,AQN,20.01587302
8/6/2019 16:00,12.8,0.63,365.6,20.31746032,AQN,20.31746032
8/7/2019 16:00,12.88,0.63,365.6,20.44444444,AQN,20.44444444
8/8/2019 16:00,12.94,0.63,365.6,20.53968254,AQN,20.53968254
8/9/2019 16:00,12.97,0.63,365.6,20.58730159,AQN,20.58730159
8/12/2019 16:00,12.9,0.63,365.6,20.47619048,AQN,20.47619048
8/13/2019 16:00,12.98,0.63,365.6,20.6031746,AQN,20.6031746
8/14/2019 16:00,12.91,0.63,365.6,20.49206349,AQN,20.49206349
8/15/2019 16:00,12.9,0.63,365.6,20.47619048,AQN,20.47619048
8/16/2019 16:00,12.88,0.63,365.6,20.44444444,AQN,20.44444444
8/19/2019 16:00,12.93,0.63,365.6,20.52380952,AQN,20.52380952
8/20/2019 16:00,12.94,0.63,365.6,20.53968254,AQN,20.53968254
8/21/2019 16:00,12.98,0.63,365.6,20.6031746,AQN,20.6031746
8/22/2019 16:00,12.92,0.63,365.6,20.50793651,AQN,20.50793651
8/23/2019 16:00,12.81,0.63,365.6,20.33333333,AQN,20.33333333
8/26/2019 16:00,12.86,0.63,365.6,20.41269841,AQN,20.41269841
8/27/2019 16:00,12.91,0.63,365.6,20.49206349,AQN,20.49206349
8/28/2019 16:00,12.98,0.63,365.6,20.6031746,AQN,20.6031746
8/29/2019 16:00,13.01,0.63,365.6,20.65079365,AQN,20.65079365
8/30/2019 16:00,13.07,0.63,365.6,20.74603175,AQN,20.74603175
9/3/2019 16:00,13.17,0.63,365.6,20.9047619,AQN,20.9047619
9/4/2019 16:00,13.37,0.63,365.6,21.22222222,AQN,21.22222222
9/5/2019 16:00,13.3,0.63,365.6,21.11111111,AQN,21.11111111
9/6/2019 16:00,13.3,0.63,365.6,21.11111111,AQN,21.11111111
9/9/2019 16:00,13.26,0.63,365.6,21.04761905,AQN,21.04761905
9/10/2019 16:00,13.18,0.63,365.6,20.92063492,AQN,20.92063492
9/11/2019 16:00,13.15,0.63,365.6,20.87301587,AQN,20.87301587
9/12/2019 16:00,13.45,0.63,365.6,21.34920635,AQN,21.34920635
9/13/2019 16:00,13.34,0.63,365.6,21.17460317,AQN,21.17460317
9/16/2019 16:00,13.49,0.63,365.6,21.41269841,AQN,21.41269841
9/17/2019 16:00,13.54,0.63,365.6,21.49206349,AQN,21.49206349
9/18/2019 16:00,13.46,0.63,365.6,21.36507937,AQN,21.36507937
9/19/2019 16:00,13.52,0.63,365.6,21.46031746,AQN,21.46031746
9/20/2019 16:00,13.6,0.63,365.6,21.58730159,AQN,21.58730159
9/23/2019 16:00,13.58,0.63,365.6,21.55555556,AQN,21.55555556
9/24/2019 16:00,13.81,0.63,365.6,21.92063492,AQN,21.92063492
9/25/2019 16:00,13.76,0.63,365.6,21.84126984,AQN,21.84126984
9/26/2019 16:00,13.84,0.63,365.6,21.96825397,AQN,21.96825397
9/27/2019 16:00,13.65,0.63,365.6,21.66666667,AQN,21.66666667
9/30/2019 16:00,13.7,0.63,365.6,21.74603175,AQN,21.74603175
10/1/2019 16:00,13.65,0.63,439.7,21.66666667,AQN,21.66666667
10/2/2019 16:00,13.53,0.63,439.7,21.47619048,AQN,21.47619048
10/3/2019 16:00,13.74,0.63,439.7,21.80952381,AQN,21.80952381
10/4/2019 16:00,13.94,0.63,439.7,22.12698413,AQN,22.12698413
10/7/2019 16:00,14.06,0.63,439.7,22.31746032,AQN,22.31746032
10/8/2019 16:00,14.03,0.63,439.7,22.26984127,AQN,22.26984127
10/9/2019 16:00,13.81,0.63,439.7,21.92063492,AQN,21.92063492
10/10/2019 16:00,13.88,0.63,439.7,22.03174603,AQN,22.03174603
10/11/2019 16:00,13.63,0.63,439.7,21.63492063,AQN,21.63492063
10/14/2019 16:00,13.33,0.63,439.7,21.15873016,AQN,21.15873016
10/15/2019 16:00,13.52,0.63,439.7,21.46031746,AQN,21.46031746
10/16/2019 16:00,13.49,0.63,439.7,21.41269841,AQN,21.41269841
10/17/2019 16:00,13.55,0.63,439.7,21.50793651,AQN,21.50793651
10/18/2019 16:00,13.67,0.63,439.7,21.6984127,AQN,21.6984127
10/21/2019 16:00,13.88,0.63,439.7,22.03174603,AQN,22.03174603
10/22/2019 16:00,13.86,0.63,439.7,22,AQN,22
10/23/2019 16:00,13.91,0.63,439.7,22.07936508,AQN,22.07936508
10/24/2019 16:00,14.02,0.63,439.7,22.25396825,AQN,22.25396825
10/25/2019 16:00,13.7,0.63,439.7,21.74603175,AQN,21.74603175
10/28/2019 16:00,13.51,0.63,439.7,21.44444444,AQN,21.44444444
10/29/2019 16:00,13.45,0.63,439.7,21.34920635,AQN,21.34920635
10/30/2019 16:00,13.59,0.63,439.7,21.57142857,AQN,21.57142857
10/31/2019 16:00,13.72,0.63,439.7,21.77777778,AQN,21.77777778
11/1/2019 16:00,13.73,0.63,439.7,21.79365079,AQN,21.79365079
11/4/2019 16:00,13.61,0.63,439.7,21.6031746,AQN,21.6031746
11/5/2019 16:00,13.4,0.63,439.7,21.26984127,AQN,21.26984127
11/6/2019 16:00,13.54,0.63,439.7,21.49206349,AQN,21.49206349
11/7/2019 16:00,13.47,0.63,439.7,21.38095238,AQN,21.38095238
11/8/2019 16:00,13.46,0.63,439.7,21.36507937,AQN,21.36507937
11/11/2019 16:00,13.55,0.63,439.7,21.50793651,AQN,21.50793651
11/12/2019 16:00,13.5,0.63,439.7,21.42857143,AQN,21.42857143
11/13/2019 16:00,13.59,0.63,439.7,21.57142857,AQN,21.57142857
11/14/2019 16:00,13.77,0.63,439.7,21.85714286,AQN,21.85714286
11/15/2019 16:00,13.81,0.63,439.7,21.92063492,AQN,21.92063492
11/18/2019 16:00,13.92,0.63,439.7,22.0952381,AQN,22.0952381
11/19/2019 16:00,13.84,0.63,439.7,21.96825397,AQN,21.96825397
11/20/2019 16:00,13.86,0.63,439.7,22,AQN,22
11/21/2019 16:00,13.89,0.63,439.7,22.04761905,AQN,22.04761905
11/22/2019 16:00,13.92,0.63,439.7,22.0952381,AQN,22.0952381
11/25/2019 16:00,13.72,0.63,439.7,21.77777778,AQN,21.77777778
11/26/2019 16:00,13.78,0.63,439.7,21.87301587,AQN,21.87301587
11/27/2019 16:00,13.92,0.63,439.7,22.0952381,AQN,22.0952381
11/29/2019 13:00,13.96,0.63,439.7,22.15873016,AQN,22.15873016
12/2/2019 16:00,14.04,0.63,439.7,22.28571429,AQN,22.28571429
12/3/2019 16:00,14.2,0.63,439.7,22.53968254,AQN,22.53968254
12/4/2019 16:00,14.31,0.63,439.7,22.71428571,AQN,22.71428571
12/5/2019 16:00,14.34,0.63,439.7,22.76190476,AQN,22.76190476
12/6/2019 16:00,14.22,0.63,439.7,22.57142857,AQN,22.57142857
12/9/2019 16:00,14.28,0.63,439.7,22.66666667,AQN,22.66666667
12/10/2019 16:00,14.29,0.63,439.7,22.68253968,AQN,22.68253968
12/11/2019 16:00,14.27,0.63,439.7,22.65079365,AQN,22.65079365
12/12/2019 16:00,14.04,0.63,439.7,22.28571429,AQN,22.28571429
12/13/2019 16:00,14.07,0.63,439.7,22.33333333,AQN,22.33333333
12/16/2019 16:00,14.25,0.63,439.7,22.61904762,AQN,22.61904762
12/17/2019 16:00,14.11,0.63,439.7,22.3968254,AQN,22.3968254
12/18/2019 16:00,14.07,0.63,439.7,22.33333333,AQN,22.33333333
12/19/2019 16:00,14.08,0.63,439.7,22.34920635,AQN,22.34920635
12/20/2019 16:00,14.13,0.63,439.7,22.42857143,AQN,22.42857143
12/23/2019 16:00,14.09,0.63,439.7,22.36507937,AQN,22.36507937
12/24/2019 13:00,14.13,0.63,439.7,22.42857143,AQN,22.42857143
12/26/2019 16:00,14.17,0.63,439.7,22.49206349,AQN,22.49206349
12/27/2019 16:00,14.25,0.63,439.7,22.61904762,AQN,22.61904762
12/30/2019 16:00,14.07,0.63,439.7,22.33333333,AQN,22.33333333
12/31/2019 16:00,14.15,0.63,439.7,22.46031746,AQN,22.46031746
1/2/2020 16:00,14.04,0.64,464.9,21.9375,AQN,21.9375
1/3/2020 16:00,14.13,0.64,464.9,22.078125,AQN,22.078125
1/6/2020 16:00,14.16,0.64,464.9,22.125,AQN,22.125
1/7/2020 16:00,14.18,0.64,464.9,22.15625,AQN,22.15625
1/8/2020 16:00,14.04,0.64,464.9,21.9375,AQN,21.9375
1/9/2020 16:00,14.25,0.64,464.9,22.265625,AQN,22.265625
1/10/2020 16:00,14.31,0.64,464.9,22.359375,AQN,22.359375
1/13/2020 16:00,14.39,0.64,464.9,22.484375,AQN,22.484375
1/14/2020 16:00,14.35,0.64,464.9,22.421875,AQN,22.421875
1/15/2020 16:00,14.53,0.64,464.9,22.703125,AQN,22.703125
1/16/2020 16:00,14.62,0.64,464.9,22.84375,AQN,22.84375
1/17/2020 16:00,14.77,0.64,464.9,23.078125,AQN,23.078125
1/21/2020 16:00,14.95,0.64,464.9,23.359375,AQN,23.359375
1/22/2020 16:00,14.99,0.64,464.9,23.421875,AQN,23.421875
1/23/2020 16:00,15.1,0.64,464.9,23.59375,AQN,23.59375
1/24/2020 16:00,15.1,0.64,464.9,23.59375,AQN,23.59375
1/27/2020 16:00,15.11,0.64,464.9,23.609375,AQN,23.609375
1/28/2020 16:00,15.14,0.64,464.9,23.65625,AQN,23.65625
1/29/2020 16:00,15.22,0.64,464.9,23.78125,AQN,23.78125
1/30/2020 16:00,15.35,0.64,464.9,23.984375,AQN,23.984375
1/31/2020 16:00,15.31,0.64,464.9,23.921875,AQN,23.921875
2/3/2020 16:00,15.4,0.64,464.9,24.0625,AQN,24.0625
2/4/2020 16:00,15.36,0.64,464.9,24,AQN,24
2/5/2020 16:00,15.45,0.64,464.9,24.140625,AQN,24.140625
2/6/2020 16:00,15.07,0.64,464.9,23.546875,AQN,23.546875
2/7/2020 16:00,15.57,0.64,464.9,24.328125,AQN,24.328125
2/10/2020 16:00,15.78,0.64,464.9,24.65625,AQN,24.65625
2/11/2020 16:00,16.02,0.64,464.9,25.03125,AQN,25.03125
2/12/2020 16:00,16.12,0.64,464.9,25.1875,AQN,25.1875
2/13/2020 16:00,16.28,0.64,464.9,25.4375,AQN,25.4375
2/14/2020 16:00,16.47,0.64,464.9,25.734375,AQN,25.734375
2/18/2020 16:00,16.49,0.64,464.9,25.765625,AQN,25.765625
2/19/2020 16:00,16.57,0.64,464.9,25.890625,AQN,25.890625
2/20/2020 16:00,16.56,0.64,464.9,25.875,AQN,25.875
2/21/2020 16:00,16.78,0.64,464.9,26.21875,AQN,26.21875
2/24/2020 16:00,16.55,0.64,464.9,25.859375,AQN,25.859375
2/25/2020 16:00,16.27,0.64,464.9,25.421875,AQN,25.421875
2/26/2020 16:00,16.17,0.64,464.9,25.265625,AQN,25.265625
2/27/2020 16:00,15.25,0.64,464.9,23.828125,AQN,23.828125
2/28/2020 16:00,14.92,0.64,464.9,23.3125,AQN,23.3125
3/2/2020 16:00,15.62,0.64,464.9,24.40625,AQN,24.40625
3/3/2020 16:00,16.01,0.64,464.9,25.015625,AQN,25.015625
3/4/2020 16:00,16.61,0.64,464.9,25.953125,AQN,25.953125
3/5/2020 16:00,16.57,0.64,464.9,25.890625,AQN,25.890625
3/6/2020 16:00,16.48,0.64,464.9,25.75,AQN,25.75
3/9/2020 16:00,14.91,0.64,464.9,23.296875,AQN,23.296875
3/10/2020 16:00,14.51,0.64,464.9,22.671875,AQN,22.671875
3/11/2020 16:00,13.65,0.64,464.9,21.328125,AQN,21.328125
3/12/2020 16:00,11.8,0.64,464.9,18.4375,AQN,18.4375
3/13/2020 16:00,13.08,0.64,464.9,20.4375,AQN,20.4375
3/16/2020 16:00,11.63,0.64,464.9,18.171875,AQN,18.171875
3/17/2020 16:00,12.54,0.64,464.9,19.59375,AQN,19.59375
3/18/2020 16:00,11.73,0.64,464.9,18.328125,AQN,18.328125
3/19/2020 16:00,11.98,0.64,464.9,18.71875,AQN,18.71875
3/20/2020 16:00,11.25,0.64,464.9,17.578125,AQN,17.578125
3/23/2020 16:00,9.59,0.64,464.9,14.984375,AQN,14.984375
3/24/2020 16:00,10.55,0.64,464.9,16.484375,AQN,16.484375
3/25/2020 16:00,12,0.64,464.9,18.75,AQN,18.75
3/26/2020 16:00,12.93,0.64,464.9,20.203125,AQN,20.203125
3/27/2020 16:00,12.52,0.64,464.9,19.5625,AQN,19.5625
3/30/2020 16:00,12.62,0.64,464.9,19.71875,AQN,19.71875
3/31/2020 16:00,13.4,0.64,464.9,20.9375,AQN,20.9375
4/1/2020 16:00,12.54,0.64,343.6,19.59375,AQN,19.59375
4/2/2020 16:00,12.61,0.64,343.6,19.703125,AQN,19.703125
4/3/2020 16:00,12.61,0.64,343.6,19.703125,AQN,19.703125
4/6/2020 16:00,13.67,0.64,343.6,21.359375,AQN,21.359375
4/7/2020 16:00,13.47,0.64,343.6,21.046875,AQN,21.046875
4/8/2020 16:00,13.7,0.64,343.6,21.40625,AQN,21.40625
4/9/2020 16:00,14.04,0.64,343.6,21.9375,AQN,21.9375
4/13/2020 16:00,14.11,0.64,343.6,22.046875,AQN,22.046875
4/14/2020 16:00,14.38,0.64,343.6,22.46875,AQN,22.46875
4/15/2020 16:00,13.62,0.64,343.6,21.28125,AQN,21.28125
4/16/2020 16:00,13.67,0.64,343.6,21.359375,AQN,21.359375
4/17/2020 16:00,14.1,0.64,343.6,22.03125,AQN,22.03125
4/20/2020 16:00,14.02,0.64,343.6,21.90625,AQN,21.90625
4/21/2020 16:00,13.58,0.64,343.6,21.21875,AQN,21.21875
4/22/2020 16:00,13.8,0.64,343.6,21.5625,AQN,21.5625
4/23/2020 16:00,13.46,0.64,343.6,21.03125,AQN,21.03125
4/24/2020 16:00,13.51,0.64,343.6,21.109375,AQN,21.109375
4/27/2020 16:00,13.84,0.64,343.6,21.625,AQN,21.625
4/28/2020 16:00,14.19,0.64,343.6,22.171875,AQN,22.171875
4/29/2020 16:00,14.43,0.64,343.6,22.546875,AQN,22.546875
4/30/2020 16:00,13.85,0.64,343.6,21.640625,AQN,21.640625
5/1/2020 16:00,13.37,0.64,343.6,20.890625,AQN,20.890625
5/4/2020 16:00,13.41,0.64,343.6,20.953125,AQN,20.953125
5/5/2020 16:00,13.74,0.64,343.6,21.46875,AQN,21.46875
5/6/2020 16:00,13.6,0.64,343.6,21.25,AQN,21.25
5/7/2020 16:00,13.67,0.64,343.6,21.359375,AQN,21.359375
5/8/2020 16:00,13.64,0.64,343.6,21.3125,AQN,21.3125
5/11/2020 16:00,13.83,0.64,343.6,21.609375,AQN,21.609375
5/12/2020 16:00,13.46,0.64,343.6,21.03125,AQN,21.03125
5/13/2020 16:00,13.19,0.64,343.6,20.609375,AQN,20.609375
5/14/2020 16:00,13.29,0.64,343.6,20.765625,AQN,20.765625
5/15/2020 16:00,13.31,0.64,343.6,20.796875,AQN,20.796875
5/18/2020 16:00,13.73,0.64,343.6,21.453125,AQN,21.453125
5/19/2020 16:00,13.76,0.64,343.6,21.5,AQN,21.5
5/20/2020 16:00,13.45,0.64,343.6,21.015625,AQN,21.015625
5/21/2020 16:00,13.29,0.64,343.6,20.765625,AQN,20.765625
5/22/2020 16:00,13.43,0.64,343.6,20.984375,AQN,20.984375
5/26/2020 16:00,13.75,0.64,343.6,21.484375,AQN,21.484375
5/27/2020 16:00,13.77,0.64,343.6,21.515625,AQN,21.515625
5/28/2020 16:00,14.08,0.64,343.6,22,AQN,22
5/29/2020 16:00,14,0.64,343.6,21.875,AQN,21.875
6/1/2020 16:00,14.22,0.64,343.6,22.21875,AQN,22.21875
6/2/2020 16:00,14.21,0.64,343.6,22.203125,AQN,22.203125
6/3/2020 16:00,14.64,0.64,343.6,22.875,AQN,22.875
6/4/2020 16:00,14.42,0.64,343.6,22.53125,AQN,22.53125
6/5/2020 16:00,14.42,0.64,343.6,22.53125,AQN,22.53125
6/8/2020 16:00,14.5,0.64,343.6,22.65625,AQN,22.65625
6/9/2020 16:00,14.32,0.64,343.6,22.375,AQN,22.375
6/10/2020 16:00,14.19,0.64,343.6,22.171875,AQN,22.171875
6/11/2020 16:00,13.34,0.64,343.6,20.84375,AQN,20.84375
6/12/2020 16:00,13.81,0.64,343.6,21.578125,AQN,21.578125
6/15/2020 16:00,14.15,0.64,343.6,22.109375,AQN,22.109375
6/16/2020 16:00,14.01,0.64,343.6,21.890625,AQN,21.890625
6/17/2020 16:00,13.87,0.64,343.6,21.671875,AQN,21.671875
6/18/2020 16:00,13.86,0.64,343.6,21.65625,AQN,21.65625
6/19/2020 16:00,13.43,0.64,343.6,20.984375,AQN,20.984375
6/22/2020 16:00,13.46,0.64,343.6,21.03125,AQN,21.03125
6/23/2020 16:00,13.4,0.64,343.6,20.9375,AQN,20.9375
6/24/2020 16:00,13.19,0.64,343.6,20.609375,AQN,20.609375
6/25/2020 16:00,13.06,0.64,343.6,20.40625,AQN,20.40625
6/26/2020 16:00,12.68,0.64,343.6,19.8125,AQN,19.8125
6/29/2020 16:00,12.83,0.64,343.6,20.046875,AQN,20.046875
6/30/2020 16:00,12.94,0.64,343.6,20.21875,AQN,20.21875
7/1/2020 16:00,13.07,0.64,376.1,20.421875,AQN,20.421875
7/2/2020 16:00,13.05,0.64,376.1,20.390625,AQN,20.390625
7/6/2020 16:00,13.22,0.64,376.1,20.65625,AQN,20.65625
7/7/2020 16:00,13.01,0.64,376.1,20.328125,AQN,20.328125
7/8/2020 16:00,12.97,0.64,376.1,20.265625,AQN,20.265625
7/9/2020 16:00,12.55,0.64,376.1,19.609375,AQN,19.609375
7/10/2020 16:00,12.96,0.64,376.1,20.25,AQN,20.25
7/13/2020 16:00,13.33,0.64,376.1,20.828125,AQN,20.828125
7/14/2020 16:00,13.6,0.64,376.1,21.25,AQN,21.25
7/15/2020 16:00,13.59,0.64,376.1,21.234375,AQN,21.234375
7/16/2020 16:00,13.67,0.64,376.1,21.359375,AQN,21.359375
7/17/2020 16:00,13.8,0.64,376.1,21.5625,AQN,21.5625
7/20/2020 16:00,13.5,0.64,376.1,21.09375,AQN,21.09375
7/21/2020 16:00,13.37,0.64,376.1,20.890625,AQN,20.890625
7/22/2020 16:00,13.48,0.64,376.1,21.0625,AQN,21.0625
7/23/2020 16:00,13.42,0.64,376.1,20.96875,AQN,20.96875
7/24/2020 16:00,13.25,0.64,376.1,20.703125,AQN,20.703125
7/27/2020 16:00,13.42,0.64,376.1,20.96875,AQN,20.96875
7/28/2020 16:00,13.46,0.64,376.1,21.03125,AQN,21.03125
7/29/2020 16:00,13.6,0.64,376.1,21.25,AQN,21.25
7/30/2020 16:00,13.79,0.64,376.1,21.546875,AQN,21.546875
7/31/2020 16:00,13.79,0.64,376.1,21.546875,AQN,21.546875
8/3/2020 16:00,13.75,0.64,376.1,21.484375,AQN,21.484375
8/4/2020 16:00,13.79,0.64,376.1,21.546875,AQN,21.546875
8/5/2020 16:00,13.69,0.64,376.1,21.390625,AQN,21.390625
8/6/2020 16:00,13.59,0.64,376.1,21.234375,AQN,21.234375
8/7/2020 16:00,13.73,0.64,376.1,21.453125,AQN,21.453125
8/10/2020 16:00,13.74,0.64,376.1,21.46875,AQN,21.46875
8/11/2020 16:00,13.59,0.64,376.1,21.234375,AQN,21.234375
8/12/2020 16:00,13.69,0.64,376.1,21.390625,AQN,21.390625
8/13/2020 16:00,13.79,0.64,376.1,21.546875,AQN,21.546875
8/14/2020 16:00,13.63,0.64,376.1,21.296875,AQN,21.296875
8/17/2020 16:00,13.64,0.64,376.1,21.3125,AQN,21.3125
8/18/2020 16:00,13.8,0.64,376.1,21.5625,AQN,21.5625
8/19/2020 16:00,13.9,0.64,376.1,21.71875,AQN,21.71875
8/20/2020 16:00,13.88,0.64,376.1,21.6875,AQN,21.6875
8/21/2020 16:00,13.98,0.64,376.1,21.84375,AQN,21.84375
8/24/2020 16:00,13.97,0.64,376.1,21.828125,AQN,21.828125
8/25/2020 16:00,13.88,0.64,376.1,21.6875,AQN,21.6875
8/26/2020 16:00,13.81,0.64,376.1,21.578125,AQN,21.578125
8/27/2020 16:00,13.84,0.64,376.1,21.625,AQN,21.625
8/28/2020 16:00,13.74,0.64,376.1,21.46875,AQN,21.46875
8/31/2020 16:00,13.83,0.64,376.1,21.609375,AQN,21.609375
9/1/2020 16:00,13.93,0.64,376.1,21.765625,AQN,21.765625
9/2/2020 16:00,14.19,0.64,376.1,22.171875,AQN,22.171875
9/3/2020 16:00,13.81,0.64,376.1,21.578125,AQN,21.578125
9/4/2020 16:00,13.72,0.64,376.1,21.4375,AQN,21.4375
9/8/2020 16:00,13.74,0.64,376.1,21.46875,AQN,21.46875
9/9/2020 16:00,14.03,0.64,376.1,21.921875,AQN,21.921875
9/10/2020 16:00,13.79,0.64,376.1,21.546875,AQN,21.546875
9/11/2020 16:00,13.92,0.64,376.1,21.75,AQN,21.75
9/14/2020 16:00,14.05,0.64,376.1,21.953125,AQN,21.953125
9/15/2020 16:00,14.23,0.64,376.1,22.234375,AQN,22.234375
9/16/2020 16:00,14.14,0.64,376.1,22.09375,AQN,22.09375
9/17/2020 16:00,14.2,0.64,376.1,22.1875,AQN,22.1875
9/18/2020 16:00,14.05,0.64,376.1,21.953125,AQN,21.953125
9/21/2020 16:00,13.99,0.64,376.1,21.859375,AQN,21.859375
9/22/2020 16:00,14.28,0.64,376.1,22.3125,AQN,22.3125
9/23/2020 16:00,13.95,0.64,376.1,21.796875,AQN,21.796875
9/24/2020 16:00,13.99,0.64,376.1,21.859375,AQN,21.859375
9/25/2020 16:00,14.2,0.64,376.1,22.1875,AQN,22.1875
9/28/2020 16:00,14.36,0.64,376.1,22.4375,AQN,22.4375
9/29/2020 16:00,14.29,0.64,376.1,22.328125,AQN,22.328125
9/30/2020 16:00,14.54,0.64,376.1,22.71875,AQN,22.71875
10/1/2020 16:00,14.66,0.64,492.5,22.90625,AQN,22.90625
10/2/2020 16:00,14.76,0.64,492.5,23.0625,AQN,23.0625
10/5/2020 16:00,15.31,0.64,492.5,23.921875,AQN,23.921875
10/6/2020 16:00,15.3,0.64,492.5,23.90625,AQN,23.90625
10/7/2020 16:00,15.41,0.64,492.5,24.078125,AQN,24.078125
10/8/2020 16:00,15.6,0.64,492.5,24.375,AQN,24.375
10/9/2020 16:00,15.65,0.64,492.5,24.453125,AQN,24.453125
10/12/2020 16:00,15.57,0.64,492.5,24.328125,AQN,24.328125
10/13/2020 16:00,15.59,0.64,492.5,24.359375,AQN,24.359375
10/14/2020 16:00,15.58,0.64,492.5,24.34375,AQN,24.34375
10/15/2020 16:00,15.6,0.64,492.5,24.375,AQN,24.375
10/16/2020 16:00,15.73,0.64,492.5,24.578125,AQN,24.578125
10/19/2020 16:00,15.46,0.64,492.5,24.15625,AQN,24.15625
10/20/2020 16:00,15.5,0.64,492.5,24.21875,AQN,24.21875
10/21/2020 16:00,15.75,0.64,492.5,24.609375,AQN,24.609375
10/22/2020 16:00,15.63,0.64,492.5,24.421875,AQN,24.421875
10/23/2020 16:00,15.72,0.64,492.5,24.5625,AQN,24.5625
10/26/2020 16:00,15.5,0.64,492.5,24.21875,AQN,24.21875
10/27/2020 16:00,15.49,0.64,492.5,24.203125,AQN,24.203125
10/28/2020 16:00,15.06,0.64,492.5,23.53125,AQN,23.53125
10/29/2020 16:00,15.36,0.64,492.5,24,AQN,24
10/30/2020 16:00,15.15,0.64,492.5,23.671875,AQN,23.671875
11/2/2020 16:00,15.48,0.64,492.5,24.1875,AQN,24.1875
11/3/2020 16:00,15.69,0.64,492.5,24.515625,AQN,24.515625
11/4/2020 16:00,15.66,0.64,492.5,24.46875,AQN,24.46875
11/5/2020 16:00,15.86,0.64,492.5,24.78125,AQN,24.78125
11/6/2020 16:00,15.97,0.64,492.5,24.953125,AQN,24.953125
11/9/2020 16:00,16.11,0.64,492.5,25.171875,AQN,25.171875
11/10/2020 16:00,16.28,0.64,492.5,25.4375,AQN,25.4375
11/11/2020 16:00,16.38,0.64,492.5,25.59375,AQN,25.59375
11/12/2020 16:00,16.22,0.64,492.5,25.34375,AQN,25.34375
11/13/2020 16:00,15.89,0.64,492.5,24.828125,AQN,24.828125
11/16/2020 16:00,15.73,0.64,492.5,24.578125,AQN,24.578125
11/17/2020 16:00,15.6,0.64,492.5,24.375,AQN,24.375
11/18/2020 16:00,15.41,0.64,492.5,24.078125,AQN,24.078125
11/19/2020 16:00,15.42,0.64,492.5,24.09375,AQN,24.09375
11/20/2020 16:00,15.44,0.64,492.5,24.125,AQN,24.125
11/23/2020 16:00,15.42,0.64,492.5,24.09375,AQN,24.09375
11/24/2020 16:00,15.43,0.64,492.5,24.109375,AQN,24.109375
11/25/2020 16:00,15.56,0.64,492.5,24.3125,AQN,24.3125
